P_PrimaryAccount,P_DebitAccount
10100615886734,10042010353482
10032000065821,10100610426676
10031000065821,10110004046603
10031000065870,10042010504860
10102000870162,10042010355610
10231000100594,10100611221704
10110017348303,10110004043832
10031000066282,10100617133101
10110003287711,10041000351981
10100611772847,10041000353300
10032000067249,10100610243576
10100614558656,10110001602002
10031000943514,10110012663482
10100615306261,10102000893594
10101000870535,10110003021227
10031000067439,10102010893594
10032000067439,10101000893594
10100618007023,10041000350256
10100614240370,10041000350272
10102000870592,10102010893727
10110012087914,10101000893727
10031000068072,10041000350306
10110012740983,10042000350330
10110000365130,10110009619206
10110007107840,10101000893966
10101000870741,10100617073968
10031000068395,10041000350728
10031000068361,10042000350447
10032000068361,10041000350595
10032010068643,10041000350603
10031000068767,10041000350645
10032000068791,10102010896381
10031000068858,10041000350710
10031000068999,10101000896902
10110002285344,10041000350918
10110021277771,10042000351080
10110015094164,10042020360743
10110004480380,10100617958911
10032020069112,10042000351239
10032060069112,10100618298143
10031000069153,10110004296695
10032000069153,10042000351320
10100610543470,10041000351320
10032000069385,10041000351353
10100615416326,10111000068353
10032000069468,10041000351429
10100614037628,10100610330472
10032010070094,10041000351460
10101000806216,10042000351593
10110009710344,10101000903856
10102000871293,10041000351700
10031000070243,10042000351700
10102000871327,10110009315219
10102000806737,10100613158235
10101000806737,10110012906923
10100613444346,10110022602282
10102000871376,10042000352302
10031000070623,10101000906545
10032000070656,10052000381442
10031000070615,10042000352534
10032000070805,10042000352575
10031000070805,10041000352583
10031000070854,10110014899084
10110022457307,10032000308387
10032000071019,10110003975976
10102000871582,10110003975984
10110014203782,10110003975992
10032000071282,10041000352831
10041000384461,10102010909515
10031000071308,10100611981497
10031000071472,10041000383794
10032010071548,10041000352922
10110004441853,10041000352997
10031000071621,10041000353011
10110025090741,10041000353045
10110025090758,10042010353045
10041000093682,10102010910430
10031000071647,10041000353128
10102000871798,10102000912758
10032000071761,10041000359356
10032000072058,10042000353714
10032000072108,10051000345827
10031000072249,10100615947916
10110012516557,10110027145634
10052000283077,10041000353805
10052000283044,10102000917054
10031000072421,10102000917229
10110003445418,10110004917878
10100617114515,10102000917278
10110002203685,10041000354654
10110000864363,10042000354654
10032000072421,10041000354696
10031000072868,10100611006915
10101000871962,10111000132399
10110000828202,10112000132399
10032000072876,10041000354977
10042010069658,10100614159281
10110007568868,10042000501965
10100615802343,10100614202735
10110007676877,10110013080074
10110007676919,10041000355057
10031000073411,10110000425942
10032000073411,10042000378562
10031000073478,10041000378562
10100611847797,10042010355123
10110022565356,10101000925362
10031000073775,10102000925362
10031000073825,10042000355172
10100000035246,10100617932213
10041000193094,10110005848643
10042000193094,10110006956361
10031000074005,10101000925800
10110013560224,10101000926857
10031000074344,10102010926857
10031000074351,10042010355651
10032010074377,10041000355719
10110002959203,10041000355974
10031010096446,10101000934372
10110018474744,10041000356097
10101000872366,10041000356121
10101000888602,10110021051853
10100617641509,10101000935577
10110004455580,10041000356253
10022000288985,10110012434561
10031000075036,10110014262150
10110022226645,10110014261194
10110022226603,10110011200096
10101000038562,10110018035271
10101000872598,10110001444371
10032000075507,10100615463369
10101000810218,10041000663583
10100619238791,10041000356675
10032000076182,10031000758623
10100617885239,10102000941906
10100612876415,10101000944249
10110021430149,10100616098248
10031000076869,10041000356949
10101000873026,10042000357137
10032000077115,10041000357152
10031000077156,10102000947572
10031000077321,10102020947960
10102000873315,10042000357210
10110022566107,10041000357210
10031000077628,10110000029900
10110019564014,10041000357277
10031000077776,10042000357376
10101000811406,10101000951327
10101000564112,10102000951327
10112000002402,10041000357772
10100613972304,10041000357558
10100612491405,10041000357707
10032000078196,10042000357723
10031000078378,10100611628668
10100614114047,10042000357830
10031000078519,10111000061697
10032060078519,10110001832237
10032000078527,10102000952598
10032000078535,10101000952598
10110013236783,10101000816165
10102000873737,10100619390535
10101000873737,10102000953158
10100611800887,10110014094215
10032000078907,10041000358242
10032010079145,10110013371929
10102000812974,10042010026260
10100610221580,10042000358267
10031000079491,10100615855762
10032000079491,10101000955997
10110006771984,10100616153720
10102000874016,10110005651583
10101000874016,10041000358655
10031000079673,10041000402453
10031000085340,10041000605881
10032000080234,10102010958900
10031000080234,10110006535124
10031000080358,10102050960021
10100615811039,10101000960021
10032000080366,10101000960245
10031000080440,10101000960369
10110012523272,10041000359364
10110007007552,10041000359455
10100613288941,10100614875357
10031000080705,10102000961672
10032000080820,10101000961672
10101000874511,10041000427138
10032000081257,10011000346601
10032020081257,10100614194247
10031000081240,10041000359869
10110008928590,10042000359893
10100616966972,10101000961888
10110015425277,10102000961888
10110015425285,10102000962472
10102000874701,10101000962472
10032000081687,10110015902374
10042000845669,10042020837302
10031000082602,10041000360057
10110008418956,10110008829863
10110013851680,10042000360149
10110001027580,10041000360149
10031000081737,10041000736132
10032000081760,10042000360156
10031000081844,10041000360156
10100617478779,10042010360206
10031000081885,10110016411417
10032010081919,10102000964502
10031000081976,10041000360396
10032000827030,10041000360404
10110000776674,10102000965798
10100612345205,10100619055146
10110001777333,10041000360685
10031000827030,10110001327998
10101000808261,10102000966259
10031000082354,10042000360818
10032000082354,10110021708395
10032000082743,10101010966697
10110000605907,10041000360875
10100612228591,10042000360875
10032000083097,10021000251942
10110010402560,10042000360941
10110010402586,10101000967380
10032000083584,10110023383478
10032010083584,10041000361022
10101000875070,10102020967729
10031000083956,10041000374249
10100611676709,10101000968826
10100613661915,10102000969097
10102010875260,10041000361485
10102000875260,10102000969162
10031000084301,10041000361428
10031000084343,10042000361428
10101000875328,10042000361451
10102000875328,10041000361451
10032000084525,10100617751118
10052000296293,10102010970756
10100619558727,10110001737618
10031020084699,10101000864181
10100611859875,10110009535980
10032000084830,10100614145496
10101000875484,10042000361980
10110016039879,10041000362160
10032000085209,10042000362665
10031000085209,10110018390767
10110004552055,10110018390775
10032000085241,10041000415299
10032000085530,10100610349852
10031000085639,10041000362830
10032000085639,10042000362830
10101000817585,10041000362889
10031000085969,10041000430876
10031000086058,10101010976654
10032000086017,10111000053686
10261000354761,10042000362921
10262030354761,10110016496772
10031000086033,10042000362970
10032010844126,10041000362970
10032010086314,10101000978080
10110010024091,10100610100602
10100616093066,10041000363267
10032000086330,10110018718108
10110004208690,10042000363291
10031000086512,10042010363408
10032000086520,10101000868646
10110008158289,10111000088922
10031000715052,10041000490524
10031000086694,10100611374636
10100616941447,10100611536986
10110009171455,10041000363549
10031000086785,10110019178302
10101000818716,10102000980466
10031000086934,10101000980466
10031000366328,10100611894591
10032000366328,10101000980474
10100610164707,10100616359350
10100612650901,10102010982439
10031000087387,10110000790691
10032000577015,10101000982439
10031000087601,10110008605008
10031000087643,10041000364356
10100610495853,10041000364372
10032000088013,10102000983395
10110007576077,10041000364638
10051000009019,10041000364745
10032010088336,10101000984898
10101000876532,10100618262404
10100618080798,10022010969196
10100618240707,10042000364877
10031000088500,10041000364877
10102010876631,10042000364927
10031000348508,10102010985564
10242000269902,10102050985564
10241000269902,10101000985564
10032000088757,10102000985564
10102000876755,10102000986356
10031000088849,10101000986356
10110009586058,10041000365114
10110004455804,10100614815502
10101000878900,10042010365171
10101000876771,10100618534448
10032000089151,10041000365213
10031000089151,10041000365262
10032000089425,10042000365262
10110000544064,10102000986687
10100616395297,10110009531757
10100616648489,10101000987214
10110001523927,10110013830080
10102000877035,10102010987511
10100610632273,10041000365577
10100617413990,10042010374793
10110003288586,10042000374793
10032000089839,10041000365585
10101000877191,10100613615846
10110003488921,10110022402352
10110000385559,10041000365601
10110005133160,10102000988980
10110004331237,10042000365734
10102010877258,10042000365825
10101000877258,10110003193745
10102000877274,10042000365841
10031000090233,10110005714746
10032000090274,10042000365940
10100613105400,10041000365940
10101000877290,10042000365981
10032000090316,10041000366062
10110003335031,10042000366088
10110003435161,10110017394406
10110009582305,10041000366104
10031000090381,10102000991943
10110004188702,10041000366385
10032000672493,10102010992867
10100613474756,10041000366484
10031000090696,10101000992925
10032000317834,10102000992925
10110014045506,10042000366559
10032000316448,10041000366559
10031000091033,10102010993410
10032000091033,10110016044895
